Turbine_exit_pressure_bar,Turbine_exit_temperature_C,Ship_speed_knots,output_power
1.21,520.0,6.0,469.35394244631516
2.07,705.0,15.0,4342.937684322529
2.95,826.0,21.0,10945.308805106837
1.39,604.0,9.0,1219.7966515848211
2.5,798.0,18.0,7208.698502927139
2.97,851.0,21.0,10945.308805106837
1.31,625.0,6.0,921.4500692489103
1.39,603.0,9.0,1219.7966515848211
1.66,658.0,12.0,2386.039620401448
2.08,728.0,15.0,4342.937684322529
2.97,850.0,21.0,10945.308805106837
1.1,472.0,3.0,49.721986928365666
1.31,625.0,6.0,928.5710125970472
1.39,602.0,9.0,1219.7966515848211
2.08,727.0,15.0,4342.937684322529
2.5,795.0,18.0,7208.698502927139
2.97,849.0,21.0,10945.308805106837
3.58,947.0,24.0,16502.78620930718
1.1,461.0,3.0,49.621455963450785
1.66,656.0,12.0,2386.039620401448
2.08,726.0,15.0,4342.937684322529
3.58,946.0,24.0,16502.78620930718
4.5,1110.0,27.0,27140.00949485198
1.12,473.0,3.0,120.36802812719051
1.39,600.0,9.0,1219.7966515848211
1.66,656.0,12.0,2386.039620401448
2.08,725.0,15.0,4342.937684322529
2.5,793.0,18.0,7208.698502927139
2.96,847.0,21.0,10945.308805106837
3.58,945.0,24.0,16502.78620930718
1.14,483.0,3.0,174.6725515395925
1.3,612.0,6.0,860.9534667162828
4.5,1110.0,27.0,27140.00949485198
1.16,499.0,3.0,256.56340004316644
1.3,608.0,6.0,842.5751496927826
1.66,654.0,12.0,2386.039620401448
2.96,845.0,21.0,10945.308805106837
3.58,942.0,24.0,16502.78620930718
4.5,1100.0,27.0,27140.00949485198
1.18,517.0,3.0,348.46545713617985
1.66,653.0,12.0,2386.039620401448
2.08,722.0,15.0,4342.937684322529
2.5,790.0,18.0,7208.698502927139
2.96,844.0,21.0,10945.308805106837
3.57,941.0,24.0,16502.78620930718
4.5,1100.0,27.0,27140.00949485198
1.2,527.0,3.0,398.66810774054477
1.39,597.0,9.0,1219.7966515848211
1.66,652.0,12.0,2386.039620401448
2.08,721.0,15.0,4342.937684322529
2.5,789.0,18.0,7208.698502927139
2.96,843.0,21.0,10945.308805106837
3.57,940.0,24.0,16502.78620930718
4.49,1100.0,27.0,27140.00949485198
1.22,549.0,3.0,510.0480392858149
1.28,592.0,6.0,763.4070148223198
1.39,596.0,9.0,1219.7966515848211
2.08,720.0,15.0,4342.937684322529
3.57,939.0,24.0,16502.78620930718
4.49,1100.0,27.0,27140.00949485198
1.25,574.0,3.0,637.9318042379434
1.39,595.0,9.0,1219.7966515848211
2.08,719.0,15.0,4342.937684322529
2.96,841.0,21.0,10945.308805106837
1.28,597.0,3.0,758.9459532542223
1.26,578.0,6.0,694.6061357087033
1.39,595.0,9.0,1219.7966515848211
2.08,718.0,15.0,4342.937684322529
2.96,840.0,21.0,10945.308805106837
3.57,937.0,24.0,16502.78620930718
4.49,1100.0,27.0,27140.00949485198
1.31,627.0,3.0,907.5013978669715
1.66,648.0,12.0,2386.039620401448
2.08,717.0,15.0,4342.937684322529
2.96,839.0,21.0,10945.308805106837
3.57,936.0,24.0,16502.78620930718
4.49,1100.0,27.0,27140.00949485198
1.33,646.0,3.0,1000.000357564167
1.26,571.0,6.0,662.3315071808241
2.08,716.0,15.0,4342.937684322529
4.49,1100.0,27.0,27140.00949485198
1.66,647.0,12.0,2386.039620401448
2.96,837.0,21.0,10945.308805106837
1.39,591.0,9.0,1219.7966515848211
2.5,781.0,18.0,7208.698502927139
2.96,836.0,21.0,10945.308805106837
3.57,933.0,24.0,16502.78620930718
1.26,617.0,3.0,707.7379930007087
1.24,555.0,6.0,594.975760687859
1.66,645.0,12.0,2386.039620401448
2.5,780.0,18.0,7208.698502927139
2.96,835.0,21.0,10945.308805106837
3.57,932.0,24.0,16502.78620930718
1.23,546.0,6.0,562.659244257932
1.39,590.0,9.0,1219.7966515848211
2.5,779.0,18.0,7208.698502927139
4.48,1090.0,27.0,27140.00949485198
1.18,552.0,3.0,385.4838905709795
1.39,589.0,9.0,1219.7966515848211
1.66,643.0,12.0,2386.039620401448
2.08,711.0,15.0,4342.937684322529
2.96,833.0,21.0,10945.308805106837
4.48,1090.0,27.0,27140.00949485198
1.14,510.0,3.0,208.51797639426653
1.23,539.0,6.0,534.3849103756238
1.66,642.0,12.0,2386.039620401448
2.08,710.0,15.0,4342.937684322529
2.5,777.0,18.0,7208.698502927139
2.96,832.0,21.0,10945.308805106837
3.56,929.0,24.0,16502.78620930718
4.48,1090.0,27.0,27140.00949485198
1.1,466.0,3.0,63.510437084971265
1.22,531.0,6.0,506.1105764933157
1.39,587.0,9.0,1219.7966515848211
1.65,641.0,12.0,2386.039620401448
2.07,709.0,15.0,4342.937684322529
2.5,776.0,18.0,7208.698502927139
2.96,831.0,21.0,10945.308805106837
4.48,1090.0,27.0,27140.00949485198
1.22,533.0,6.0,514.5928766580081
1.39,587.0,9.0,1219.7966515848211
1.65,641.0,12.0,2386.039620401448
2.5,775.0,18.0,7208.698502927139
2.95,830.0,21.0,10945.308805106837
1.1,451.0,3.0,60.082959499904796
1.21,524.0,6.0,480.66367599923836
1.39,586.0,9.0,1219.7966515848211
1.65,640.0,12.0,2386.039620401448
2.07,707.0,15.0,4342.937684322529
2.5,774.0,18.0,7208.698502927139
3.56,926.0,24.0,16502.78620930718
4.48,1090.0,27.0,27140.00949485198
1.11,457.0,3.0,98.27425419204471
1.21,517.0,6.0,450.9756254228148
1.39,585.0,9.0,1219.7966515848211
2.5,773.0,18.0,7208.698502927139
4.48,1090.0,27.0,27140.00949485198
1.13,466.0,3.0,148.84865992708438
1.39,584.0,9.0,1219.7966515848211
2.07,706.0,15.0,4342.937684322529
2.95,827.0,21.0,10945.308805106837
4.48,1090.0,27.0,27140.00949485198
1.13,470.0,3.0,170.3057377511027
1.65,637.0,12.0,2386.039620401448
2.07,705.0,15.0,4342.937684322529
2.5,770.0,18.0,7208.698502927139
2.95,826.0,21.0,10945.308805106837
3.56,923.0,24.0,16502.78620930718
4.47,1090.0,27.0,27140.00949485198
1.27,637.0,3.0,746.4424144929349
1.39,603.0,9.0,1219.7966515848211
2.08,728.0,15.0,4342.937684322529
2.5,797.0,18.0,7208.698502927139
4.51,1110.0,27.0,27140.00949485198
1.19,566.0,3.0,389.5993769471822
1.31,620.0,6.0,890.6415172927065
1.39,602.0,9.0,1219.7966515848211
1.66,658.0,12.0,2386.039620401448
2.5,796.0,18.0,7208.698502927139
2.97,850.0,21.0,10945.308805106837
3.58,947.0,24.0,16502.78620930718
2.08,726.0,15.0,4342.937684322529
2.5,795.0,18.0,7208.698502927139
2.97,849.0,21.0,10945.308805106837
3.58,946.0,24.0,16502.78620930718
1.1,462.0,3.0,60.955275060051555
1.3,615.0,6.0,868.0220501868598
2.08,725.0,15.0,4342.937684322529
4.5,1110.0,27.0,27140.00949485198
1.12,469.0,3.0,102.43477006294879
1.29,608.0,6.0,831.2654161398593
1.39,600.0,9.0,1219.7966515848211
1.66,655.0,12.0,2386.039620401448
2.5,793.0,18.0,7208.698502927139
2.97,846.0,21.0,10945.308805106837
3.58,944.0,24.0,16502.78620930718
1.13,478.0,3.0,150.29379254773568
1.29,606.0,6.0,829.851699445744
1.39,599.0,9.0,1219.7966515848211
1.66,654.0,12.0,2386.039620401448
2.5,792.0,18.0,7208.698502927139
3.58,943.0,24.0,16502.78620930718
4.5,1100.0,27.0,27140.00949485198
1.39,598.0,9.0,1219.7966515848211
1.66,653.0,12.0,2386.039620401448
2.08,722.0,15.0,4342.937684322529
3.58,942.0,24.0,16502.78620930718
1.28,592.0,6.0,756.3384313517427
1.39,597.0,9.0,1219.7966515848211
1.66,652.0,12.0,2386.039620401448
2.5,789.0,18.0,7208.698502927139
2.96,843.0,21.0,10945.308805106837
3.57,941.0,24.0,16502.78620930718
4.5,1100.0,27.0,27140.00949485198
1.28,590.0,6.0,753.510997963512
1.66,651.0,12.0,2386.039620401448
2.08,720.0,15.0,4342.937684322529
2.96,842.0,21.0,10945.308805106837
3.57,940.0,24.0,16502.78620930718
1.26,578.0,6.0,687.5899121156862
1.39,596.0,9.0,1219.7966515848211
1.66,651.0,12.0,2386.039620401448
2.5,787.0,18.0,7208.698502927139
2.96,841.0,21.0,10945.308805106837
3.57,939.0,24.0,16502.78620930718
4.49,1100.0,27.0,27140.00949485198
1.24,565.0,3.0,599.269270647765
1.66,650.0,12.0,2386.039620401448
2.08,718.0,15.0,4342.937684322529
2.5,786.0,18.0,7208.698502927139
3.57,938.0,24.0,16502.78620930718
1.26,582.0,3.0,677.7357831589262
1.25,569.0,6.0,649.7023047133931
3.57,937.0,24.0,16502.78620930718
1.3,615.0,3.0,851.7904881433126
1.25,564.0,6.0,630.0568786529449
1.66,648.0,12.0,2386.039620401448
2.96,838.0,21.0,10945.308805106837
1.24,559.0,6.0,606.2017184366865
1.66,647.0,12.0,2386.039620401448
2.5,783.0,18.0,7208.698502927139
2.96,837.0,21.0,10945.308805106837
3.57,935.0,24.0,16502.78620930718
4.49,1100.0,27.0,27140.00949485198
1.33,667.0,3.0,1053.899615524256
1.24,553.0,6.0,582.3465582204279
1.39,592.0,9.0,1219.7966515848211
2.96,836.0,21.0,10945.308805106837
1.33,665.0,3.0,1024.94460323367
1.24,550.0,6.0,569.717355752997
1.66,645.0,12.0,2386.039620401448
2.08,714.0,15.0,4342.937684322529
1.25,611.0,3.0,673.5679369051636
1.24,549.0,6.0,569.717355752997
1.39,590.0,9.0,1219.7966515848211
1.66,644.0,12.0,2386.039620401448
2.08,713.0,15.0,4342.937684322529
2.5,779.0,18.0,7208.698502927139
2.96,834.0,21.0,10945.308805106837
3.57,932.0,24.0,16502.78620930718
1.23,541.0,6.0,538.62606045797
1.39,589.0,9.0,1219.7966515848211
1.66,644.0,12.0,2386.039620401448
2.08,712.0,15.0,4342.937684322529
2.5,778.0,18.0,7208.698502927139
3.57,931.0,24.0,16502.78620930718
4.48,1090.0,27.0,27140.00949485198
1.39,589.0,9.0,1219.7966515848211
1.66,643.0,12.0,2386.039620401448
2.5,777.0,18.0,7208.698502927139
1.12,493.0,3.0,146.52388136342793
1.21,524.0,6.0,473.5950925286613
1.66,642.0,12.0,2386.039620401448
2.5,776.0,18.0,7208.698502927139
2.96,831.0,21.0,10945.308805106837
3.56,928.0,24.0,16502.78620930718
4.48,1090.0,27.0,27140.00949485198
1.22,528.0,6.0,489.1459761639308
1.39,587.0,9.0,1219.7966515848211
1.66,641.0,12.0,2386.039620401448
2.5,775.0,18.0,7208.698502927139
3.56,927.0,24.0,16502.78620930718
4.48,1090.0,27.0,27140.00949485198
1.1,451.0,3.0,40.694096839499785
1.21,519.0,6.0,455.216775505161
1.39,586.0,9.0,1219.7966515848211
2.07,708.0,15.0,4342.937684322529
3.56,926.0,24.0,16502.78620930718
1.22,526.0,6.0,487.73225946981535
1.39,585.0,9.0,1219.7966515848211
1.65,639.0,12.0,2386.039620401448
2.07,707.0,15.0,4342.937684322529
2.5,773.0,18.0,7208.698502927139
2.95,828.0,21.0,10945.308805106837
4.48,1090.0,27.0,27140.00949485198
1.12,460.0,3.0,115.63364799823069
1.2,513.0,6.0,438.25217517577613
1.39,585.0,9.0,1219.7966515848211
1.65,638.0,12.0,2386.039620401448
2.07,706.0,15.0,4342.937684322529
3.56,924.0,24.0,16502.78620930718
4.48,1090.0,27.0,27140.00949485198
1.39,584.0,9.0,1219.7966515848211
2.07,705.0,15.0,4342.937684322529
2.95,826.0,21.0,10945.308805106837
3.56,923.0,24.0,16502.78620930718
4.48,1090.0,27.0,27140.00949485198
1.2,507.0,6.0,427.2566008882119
1.39,583.0,9.0,1219.7966515848211
1.65,637.0,12.0,2386.039620401448
2.07,704.0,15.0,4342.937684322529
2.95,825.0,21.0,10945.308805106837
3.56,922.0,24.0,16502.78620930718
4.48,1090.0,27.0,27140.00949485198
1.31,622.0,6.0,899.1238174573988
1.39,603.0,9.0,1219.7966515848211
1.66,658.0,12.0,2386.039620401448
2.5,797.0,18.0,7208.698502927139
2.97,850.0,21.0,10945.308805106837
3.58,947.0,24.0,16502.78620930718
4.51,1110.0,27.0,27140.00949485198
1.39,602.0,9.0,1219.7966515848211
2.08,727.0,15.0,4342.937684322529
2.5,796.0,18.0,7208.698502927139
1.3,612.0,6.0,845.4025830810133
1.39,601.0,9.0,1219.7966515848211
2.08,726.0,15.0,4342.937684322529
2.5,794.0,18.0,7208.698502927139
3.58,945.0,24.0,16502.78620930718
4.5,1110.0,27.0,27140.00949485198
1.29,609.0,6.0,834.0928495280901
1.39,600.0,9.0,1219.7966515848211
1.66,655.0,12.0,2386.039620401448
2.97,847.0,21.0,10945.308805106837
3.58,944.0,24.0,16502.78620930718
4.5,1100.0,27.0,27140.00949485198
1.1,460.0,3.0,47.783624261100755
1.39,599.0,9.0,1219.7966515848211
2.08,724.0,15.0,4342.937684322529
2.5,792.0,18.0,7208.698502927139
2.97,846.0,21.0,10945.308805106837
3.58,943.0,24.0,16502.78620930718
4.5,1100.0,27.0,27140.00949485198
1.13,476.0,3.0,141.18945703763248
2.97,845.0,21.0,10945.308805106837
1.28,592.0,6.0,757.7521480458581
1.39,598.0,9.0,1219.7966515848211
1.66,653.0,12.0,2386.039620401448
2.08,722.0,15.0,4342.937684322529
2.5,790.0,18.0,7208.698502927139
2.96,844.0,21.0,10945.308805106837
3.58,941.0,24.0,16502.78620930718
4.5,1100.0,27.0,27140.00949485198
1.15,491.0,3.0,225.7757920379865
1.26,581.0,6.0,698.8158698645135
1.39,597.0,9.0,1219.7966515848211
2.08,721.0,15.0,4342.937684322529
2.5,789.0,18.0,7208.698502927139
2.96,843.0,21.0,10945.308805106837
3.58,940.0,24.0,16502.78620930718
4.5,1100.0,27.0,27140.00949485198
1.18,511.0,3.0,323.3641318339974
1.66,651.0,12.0,2386.039620401448
2.08,720.0,15.0,4342.937684322529
2.5,788.0,18.0,7208.698502927139
1.25,571.0,6.0,651.1055494319966
1.66,650.0,12.0,2386.039620401448
2.08,719.0,15.0,4342.937684322529
2.96,841.0,21.0,10945.308805106837
3.57,938.0,24.0,16502.78620930718
4.5,1100.0,27.0,27140.00949485198
1.23,549.0,3.0,521.9442034674083
1.66,649.0,12.0,2386.039620401448
2.96,840.0,21.0,10945.308805106837
3.57,937.0,24.0,16502.78620930718
1.24,560.0,6.0,606.2017184366865
1.39,594.0,9.0,1219.7966515848211
2.5,784.0,18.0,7208.698502927139
2.96,839.0,21.0,10945.308805106837
3.57,936.0,24.0,16502.78620930718
4.49,1100.0,27.0,27140.00949485198
1.24,559.0,6.0,607.6049631552899
1.39,593.0,9.0,1219.7966515848211
2.96,838.0,21.0,10945.308805106837
3.57,935.0,24.0,16502.78620930718
1.32,634.0,3.0,949.0541966984525
1.66,647.0,12.0,2386.039620401448
3.57,934.0,24.0,16502.78620930718
1.33,665.0,3.0,1053.899615524256
1.39,591.0,9.0,1219.7966515848211
1.66,646.0,12.0,2386.039620401448
2.08,714.0,15.0,4342.937684322529
2.96,835.0,21.0,10945.308805106837
3.57,933.0,24.0,16502.78620930718
4.49,1100.0,27.0,27140.00949485198
1.33,666.0,3.0,1052.4754268546285
1.39,590.0,9.0,1219.7966515848211
1.66,645.0,12.0,2386.039620401448
2.08,713.0,15.0,4342.937684322529
2.96,834.0,21.0,10945.308805106837
3.57,932.0,24.0,16502.78620930718
4.49,1090.0,27.0,27140.00949485198
1.3,648.0,3.0,905.302283009459
1.23,541.0,6.0,537.2123437638546
1.39,590.0,9.0,1219.7966515848211
1.66,644.0,12.0,2386.039620401448
2.08,712.0,15.0,4342.937684322529
2.5,779.0,18.0,7208.698502927139
2.96,833.0,21.0,10945.308805106837
3.57,931.0,24.0,16502.78620930718
4.49,1090.0,27.0,27140.00949485198
1.22,530.0,6.0,494.80084294039244
1.39,589.0,9.0,1219.7966515848211
2.08,711.0,15.0,4342.937684322529
2.5,778.0,18.0,7208.698502927139
2.96,832.0,21.0,10945.308805106837
4.49,1090.0,27.0,27140.00949485198
1.17,541.0,3.0,337.4698828486155
1.22,530.0,6.0,496.2145596345078
1.39,588.0,9.0,1219.7966515848211
1.66,642.0,12.0,2386.039620401448
2.08,710.0,15.0,4342.937684322529
2.96,831.0,21.0,10945.308805106837
4.48,1090.0,27.0,27140.00949485198
1.15,519.0,3.0,249.6728401562928
1.39,587.0,9.0,1219.7966515848211
1.66,641.0,12.0,2386.039620401448
4.48,1090.0,27.0,27140.00949485198
1.13,495.0,3.0,158.96458827164352
1.39,586.0,9.0,1219.7966515848211
2.96,829.0,21.0,10945.308805106837
3.56,927.0,24.0,16502.78620930718
1.1,456.0,3.0,45.74577782647217
1.21,518.0,6.0,452.3893421169302
1.66,640.0,12.0,2386.039620401448
2.5,774.0,18.0,7208.698502927139
2.96,828.0,21.0,10945.308805106837
3.56,926.0,24.0,16502.78620930718
4.48,1090.0,27.0,27140.00949485198
1.1,450.0,3.0,60.7898178469625
1.21,514.0,6.0,443.90704195223776
1.65,639.0,12.0,2386.039620401448
2.07,706.0,15.0,4342.937684322529
2.96,827.0,21.0,10945.308805106837
3.56,925.0,24.0,16502.78620930718
4.48,1090.0,27.0,27140.00949485198
1.11,456.0,3.0,98.41772025655865
1.2,510.0,6.0,428.3561583169683
1.39,584.0,9.0,1219.7966515848211
2.07,705.0,15.0,4342.937684322529
2.5,771.0,18.0,7208.698502927139
2.95,826.0,21.0,10945.308805106837
4.48,1090.0,27.0,27140.00949485198
2.5,770.0,18.0,7208.698502927139
3.56,923.0,24.0,16502.78620930718
4.48,1090.0,27.0,27140.00949485198
1.14,470.0,3.0,176.12815613575577
1.2,505.0,6.0,421.55984620970236
1.39,583.0,9.0,1219.7966515848211
1.65,636.0,12.0,2386.039620401448
2.07,704.0,15.0,4342.937684322529
2.5,769.0,18.0,7208.698502927139
3.56,922.0,24.0,16502.78620930718
4.48,1090.0,27.0,27140.00949485198
1.33,677.0,3.0,1032.5367854798453
1.3,617.0,6.0,869.4357668809752
1.66,658.0,12.0,2386.039620401448
2.51,796.0,18.0,7208.698502927139
2.97,849.0,21.0,10945.308805106837
3.58,947.0,24.0,16502.78620930718
1.29,656.0,3.0,869.0901916890805
1.3,613.0,6.0,851.0574498574749
2.08,726.0,15.0,4342.937684322529
2.97,848.0,21.0,10945.308805106837
3.58,946.0,24.0,16502.78620930718
4.51,1110.0,27.0,27140.00949485198
1.2,575.0,3.0,437.6133846695462
1.39,601.0,9.0,1219.7966515848211
2.97,847.0,21.0,10945.308805106837
1.29,602.0,6.0,800.1636488693202
1.39,600.0,9.0,1219.7966515848211
1.66,655.0,12.0,2386.039620401448
3.58,944.0,24.0,16502.78620930718
1.1,461.0,3.0,44.390704195223776
1.28,597.0,6.0,774.7167483752429
2.97,845.0,21.0,10945.308805106837
3.58,943.0,24.0,16502.78620930718
1.39,598.0,9.0,1219.7966515848211
1.66,653.0,12.0,2386.039620401448
2.08,722.0,15.0,4342.937684322529
2.5,791.0,18.0,7208.698502927139
2.97,844.0,21.0,10945.308805106837
3.58,941.0,24.0,16502.78620930718
1.28,591.0,6.0,750.6835645752811
1.39,597.0,9.0,1219.7966515848211
1.66,652.0,12.0,2386.039620401448
2.97,843.0,21.0,10945.308805106837
1.15,491.0,3.0,224.30971546631125
2.08,720.0,15.0,4342.937684322529
2.97,842.0,21.0,10945.308805106837
4.5,1100.0,27.0,27140.00949485198
1.17,505.0,3.0,299.7393550790022
2.5,787.0,18.0,7208.698502927139
2.96,841.0,21.0,10945.308805106837
3.58,938.0,24.0,16502.78620930718
1.19,522.0,3.0,382.4260737214856
2.5,786.0,18.0,7208.698502927139
4.5,1100.0,27.0,27140.00949485198
1.25,566.0,6.0,632.8633680901519
1.66,649.0,12.0,2386.039620401448
2.08,717.0,15.0,4342.937684322529
3.57,936.0,24.0,16502.78620930718
4.5,1100.0,27.0,27140.00949485198
1.25,564.0,3.0,600.7562911704642
1.24,558.0,6.0,599.1854948436694
2.08,716.0,15.0,4342.937684322529
2.96,838.0,21.0,10945.308805106837
4.49,1100.0,27.0,27140.00949485198
1.26,581.0,3.0,685.1185258948622
1.24,552.0,6.0,571.1206004716004
1.39,592.0,9.0,1219.7966515848211
1.66,647.0,12.0,2386.039620401448
2.08,715.0,15.0,4342.937684322529
2.96,837.0,21.0,10945.308805106837
1.66,646.0,12.0,2386.039620401448
2.08,714.0,15.0,4342.937684322529
2.96,836.0,21.0,10945.308805106837
4.49,1090.0,27.0,27140.00949485198
1.33,656.0,3.0,1043.385752110242
1.22,538.0,6.0,520.2477434344697
1.39,591.0,9.0,1219.7966515848211
2.5,781.0,18.0,7208.698502927139
2.96,835.0,21.0,10945.308805106837
3.57,932.0,24.0,16502.78620930718
1.33,664.0,3.0,1052.4754268546285
1.66,644.0,12.0,2386.039620401448
2.5,779.0,18.0,7208.698502927139
3.57,931.0,24.0,16502.78620930718
1.21,527.0,6.0,476.4225259168921
1.39,589.0,9.0,1219.7966515848211
2.5,778.0,18.0,7208.698502927139
3.57,930.0,24.0,16502.78620930718
1.28,632.0,3.0,805.8813474988536
1.39,588.0,9.0,1219.7966515848211
2.5,777.0,18.0,7208.698502927139
2.96,832.0,21.0,10945.308805106837
3.57,929.0,24.0,16502.78620930718
4.49,1090.0,27.0,27140.00949485198
1.21,577.0,3.0,513.063968233261
1.21,527.0,6.0,483.4911093874692
1.39,588.0,9.0,1219.7966515848211
1.21,520.0,6.0,458.04420889339184
1.39,587.0,9.0,1219.7966515848211
2.5,775.0,18.0,7208.698502927139
3.57,927.0,24.0,16502.78620930718
4.48,1090.0,27.0,27140.00949485198
2.08,708.0,15.0,4342.937684322529
2.5,774.0,18.0,7208.698502927139
2.96,829.0,21.0,10945.308805106837
3.57,926.0,24.0,16502.78620930718
4.48,1090.0,27.0,27140.00949485198
1.11,471.0,3.0,82.0343145680879
1.39,585.0,9.0,1219.7966515848211
1.66,639.0,12.0,2386.039620401448
2.96,828.0,21.0,10945.308805106837
3.56,925.0,24.0,16502.78620930718
4.48,1090.0,27.0,27140.00949485198
1.09,451.0,3.0,41.11507025508082
1.39,584.0,9.0,1219.7966515848211
2.5,772.0,18.0,7208.698502927139
2.96,827.0,21.0,10945.308805106837
3.56,924.0,24.0,16502.78620930718
4.48,1090.0,27.0,27140.00949485198
2.5,771.0,18.0,7208.698502927139
2.96,826.0,21.0,10945.308805106837
3.56,923.0,24.0,16502.78620930718
4.48,1090.0,27.0,27140.00949485198
1.2,505.0,6.0,420.135657540075
2.07,704.0,15.0,4342.937684322529
2.5,770.0,18.0,7208.698502927139
3.56,922.0,24.0,16502.78620930718
1.2,500.0,6.0,410.16633685268346
1.65,636.0,12.0,2386.039620401448
2.07,703.0,15.0,4342.937684322529
2.5,769.0,18.0,7208.698502927139
4.48,1080.0,27.0,27140.00949485198
1.33,666.0,3.0,1027.4892932830778
1.39,602.0,9.0,1219.7966515848211
1.66,657.0,12.0,2386.039620401448
2.08,727.0,15.0,4342.937684322529
2.51,796.0,18.0,7208.698502927139
2.97,849.0,21.0,10945.308805106837
3.58,946.0,24.0,16502.78620930718
4.51,1110.0,27.0,27140.00949485198
1.32,674.0,3.0,1010.807436292516
1.29,603.0,6.0,797.3362154810894
1.66,656.0,12.0,2386.039620401448
2.08,726.0,15.0,4342.937684322529
2.51,794.0,18.0,7208.698502927139
3.58,945.0,24.0,16502.78620930718
1.39,600.0,9.0,1219.7966515848211
2.08,725.0,15.0,4342.937684322529
2.97,847.0,21.0,10945.308805106837
3.58,944.0,24.0,16502.78620930718
1.17,547.0,3.0,318.26427975966993
1.66,655.0,12.0,2386.039620401448
2.08,724.0,15.0,4342.937684322529
2.5,792.0,18.0,7208.698502927139
2.97,845.0,21.0,10945.308805106837
3.58,943.0,24.0,16502.78620930718
1.1,473.0,3.0,61.8391097932615
1.27,591.0,6.0,743.6149811047039
2.5,791.0,18.0,7208.698502927139
2.97,844.0,21.0,10945.308805106837
3.58,942.0,24.0,16502.78620930718
1.39,598.0,9.0,1219.7966515848211
1.66,653.0,12.0,2386.039620401448
2.08,722.0,15.0,4342.937684322529
2.5,790.0,18.0,7208.698502927139
2.97,843.0,21.0,10945.308805106837
1.26,575.0,6.0,663.7347518994275
1.66,652.0,12.0,2386.039620401448
2.08,721.0,15.0,4342.937684322529
3.58,940.0,24.0,16502.78620930718
1.25,572.0,6.0,653.9120388692035
1.39,596.0,9.0,1219.7966515848211
1.66,651.0,12.0,2386.039620401448
2.08,720.0,15.0,4342.937684322529
2.5,788.0,18.0,7208.698502927139
2.97,841.0,21.0,10945.308805106837
3.58,939.0,24.0,16502.78620930718
4.5,1100.0,27.0,27140.00949485198
1.15,490.0,3.0,227.2418686096617
1.24,562.0,6.0,607.6049631552899
1.66,650.0,12.0,2386.039620401448
2.97,840.0,21.0,10945.308805106837
3.58,938.0,24.0,16502.78620930718
1.17,504.0,3.0,298.262806531815
1.24,561.0,6.0,607.6049631552899
1.66,649.0,12.0,2386.039620401448
2.08,718.0,15.0,4342.937684322529
2.5,786.0,18.0,7208.698502927139
2.96,839.0,21.0,10945.308805106837
3.58,937.0,24.0,16502.78620930718
4.5,1100.0,27.0,27140.00949485198
2.08,717.0,15.0,4342.937684322529
2.5,784.0,18.0,7208.698502927139
4.5,1100.0,27.0,27140.00949485198
1.22,544.0,3.0,505.5869777177174
1.66,647.0,12.0,2386.039620401448
2.08,716.0,15.0,4342.937684322529
3.57,935.0,24.0,16502.78620930718
4.5,1100.0,27.0,27140.00949485198
1.23,546.0,6.0,552.7632273991242
1.66,647.0,12.0,2386.039620401448
2.5,782.0,18.0,7208.698502927139
2.96,836.0,21.0,10945.308805106837
3.57,934.0,24.0,16502.78620930718
4.49,1090.0,27.0,27140.00949485198
